22,11,1,1,26,8,34,38,30,29,;		11,11,1,35,34,38,30,29,43,6,;		1,35,16,16,30,29,43,6,18,26,;		35,35,16,50,43,6,18,26,42,19,;		16,50,5,5,18,26,42,19,28,10,;		50,50,5,16,42,19,28,10,8,50,;		5,16,35,35,28,10,8,50,48,14,;		16,16,35,38,8,50,48,14,10,8,;		35,38,26,26,48,14,10,8,45,48,;		38,38,26,22,10,8,45,48,18,27,;		26,22,5,5,45,48,18,27,11,41,;		22,22,5,40,18,27,11,41,27,47,;		5,40,40,40,11,41,27,47,8,49,;		40,40,40,3,27,47,8,49,39,28,;		40,3,4,4,8,49,39,28,36,9,;		3,3,4,1,39,28,36,9,9,7,;		4,1,17,17,36,9,9,7,3,42,;		1,1,17,1,9,7,3,42,21,48,;		17,1,15,15,3,42,21,48,46,5,;		1,1,15,10,21,48,46,5,25,22,;		15,10,46,46,46,5,25,22,31,50,;		10,10,46,15,25,22,31,50,15,21,;		46,15,5,5,31,50,15,21,22,16,;		
8,38,29,29,26,35,34,8,30,43,;		38,38,29,6,34,8,30,43,43,10,;		29,6,26,26,30,43,43,10,18,43,;		6,6,26,19,43,10,18,43,42,14,;		26,19,10,10,18,43,42,14,28,41,;		19,19,10,50,42,14,28,41,8,1,;		10,50,14,14,28,41,8,1,48,23,;		50,50,14,8,8,1,48,23,10,6,;		14,8,48,48,48,23,10,6,45,33,;		8,8,48,27,10,6,45,33,18,35,;		48,27,41,41,45,33,18,35,11,14,;		27,27,41,47,18,35,11,14,27,27,;		41,47,49,49,11,14,27,27,8,46,;		47,47,49,28,27,27,8,46,39,22,;		49,28,9,9,8,46,39,22,36,20,;		28,28,9,7,39,22,36,20,9,29,;		9,7,42,42,36,20,9,29,3,17,;		7,7,42,48,9,29,3,17,21,34,;		42,48,5,5,3,17,21,34,46,48,;		48,48,5,22,21,34,46,48,25,13,;		5,22,50,50,46,48,25,13,31,46,;		22,22,50,21,25,13,31,46,15,7,;		50,21,16,16,31,46,15,7,22,12,;		
26,34,30,30,34,35,17,8,30,43,;		34,34,30,43,17,8,30,43,5,10,;		30,43,18,18,30,43,5,10,23,43,;		43,43,18,42,5,10,23,43,24,14,;		18,42,28,28,23,43,24,14,14,41,;		42,42,28,8,24,14,14,41,26,1,;		28,8,48,48,14,41,26,1,32,23,;		8,8,48,10,26,1,32,23,36,6,;		48,10,45,45,32,23,36,6,33,33,;		10,10,45,18,36,6,33,33,6,35,;		45,18,11,11,33,33,6,35,22,14,;		18,18,11,27,6,35,22,14,41,27,;		11,27,8,8,22,14,41,27,40,46,;		27,27,8,39,41,27,40,46,34,22,;		8,39,36,36,40,46,34,22,29,20,;		39,39,36,9,34,22,29,20,49,29,;		36,9,3,3,29,20,49,29,21,17,;		9,9,3,21,49,29,21,17,44,34,;		3,21,46,46,21,17,44,34,46,48,;		21,21,46,25,44,34,46,48,18,13,;		46,25,31,31,46,48,18,13,25,46,;		25,25,31,15,18,13,25,46,9,7,;		31,15,22,22,25,46,9,7,2,12,;		
35,8,43,43,34,32,17,34,30,7,;		8,8,43,10,17,34,30,7,5,14,;		43,10,43,43,30,7,5,14,23,45,;		10,10,43,14,5,14,23,45,24,4,;		43,14,41,41,23,45,24,4,14,13,;		14,14,41,1,24,4,14,13,26,33,;		41,1,23,23,14,13,26,33,32,31,;		1,1,23,6,26,33,32,31,36,10,;		23,6,33,33,32,31,36,10,33,26,;		6,6,33,35,36,10,33,26,6,38,;		33,35,14,14,33,26,6,38,22,24,;		35,35,14,27,6,38,22,24,41,45,;		14,27,46,46,22,24,41,45,40,5,;		27,27,46,22,41,45,40,5,34,48,;		46,22,20,20,40,5,34,48,29,46,;		22,22,20,29,34,48,29,46,49,3,;		20,29,17,17,29,46,49,3,21,13,;		29,29,17,34,49,3,21,13,44,21,;		17,34,48,48,21,13,44,21,46,4,;		34,34,48,13,44,21,46,4,18,31,;		48,13,46,46,46,4,18,31,25,6,;		13,13,46,7,18,31,25,6,9,15,;		46,7,12,12,25,6,9,15,2,14,;		
34,17,30,30,2,32,9,34,37,7,;		17,17,30,5,9,34,37,7,40,14,;		30,5,23,23,37,7,40,14,26,45,;		5,5,23,24,40,14,26,45,10,4,;		23,24,14,14,26,45,10,4,40,13,;		24,24,14,26,10,4,40,13,4,33,;		14,26,32,32,40,13,4,33,38,31,;		26,26,32,36,4,33,38,31,25,10,;		32,36,33,33,38,31,25,10,39,26,;		36,36,33,6,25,10,39,26,9,38,;		33,6,22,22,39,26,9,38,50,24,;		6,6,22,41,9,38,50,24,3,45,;		22,41,40,40,50,24,3,45,48,5,;		41,41,40,34,3,45,48,5,31,48,;		40,34,29,29,48,5,31,48,7,46,;		34,34,29,49,31,48,7,46,50,3,;		29,49,21,21,7,46,50,3,25,13,;		49,49,21,44,50,3,25,13,15,21,;		21,44,46,46,25,13,15,21,19,4,;		44,44,46,18,15,21,19,4,1,31,;		46,18,25,25,19,4,1,31,43,6,;		18,18,25,9,1,31,43,6,42,15,;		25,9,2,2,43,6,42,15,25,14,;		
32,34,7,7,2,25,9,7,37,33,;		34,34,7,14,9,7,37,33,40,35,;		7,14,45,45,37,33,40,35,26,29,;		14,14,45,4,40,35,26,29,10,4,;		45,4,13,13,26,29,10,4,40,12,;		4,4,13,33,10,4,40,12,4,1,;		13,33,31,31,40,12,4,1,38,33,;		33,33,31,10,4,1,38,33,25,2,;		31,10,26,26,38,33,25,2,39,13,;		10,10,26,38,25,2,39,13,9,13,;		26,38,24,24,39,13,9,13,50,23,;		38,38,24,45,9,13,50,23,3,4,;		24,45,5,5,50,23,3,4,48,47,;		45,45,5,48,3,4,48,47,31,36,;		5,48,46,46,48,47,31,36,7,31,;		48,48,46,3,31,36,7,31,50,4,;		46,3,13,13,7,31,50,4,25,13,;		3,3,13,21,50,4,25,13,15,45,;		13,21,4,4,25,13,15,45,19,10,;		21,21,4,31,15,45,19,10,1,18,;		4,31,6,6,19,10,1,18,43,1,;		31,31,6,15,1,18,43,1,42,6,;		6,15,14,14,43,1,42,6,25,4,;		
2,9,37,37,36,25,16,7,48,33,;		9,9,37,40,16,7,48,33,31,35,;		37,40,26,26,48,33,31,35,21,29,;		40,40,26,10,31,35,21,29,19,4,;		26,10,40,40,21,29,19,4,36,12,;		10,10,40,4,19,4,36,12,4,1,;		40,4,38,38,36,12,4,1,7,33,;		4,4,38,25,4,1,7,33,49,2,;		38,25,39,39,7,33,49,2,35,13,;		25,25,39,9,49,2,35,13,35,13,;		39,9,50,50,35,13,35,13,44,23,;		9,9,50,3,35,13,44,23,15,4,;		50,3,48,48,44,23,15,4,12,47,;		3,3,48,31,15,4,12,47,12,36,;		48,31,7,7,12,47,12,36,27,31,;		31,31,7,50,12,36,27,31,32,4,;		7,50,25,25,27,31,32,4,11,13,;		50,50,25,15,32,4,11,13,24,45,;		25,15,19,19,11,13,24,45,44,10,;		15,15,19,1,24,45,44,10,41,18,;		19,1,43,43,44,10,41,18,18,1,;		1,1,43,42,41,18,18,1,32,6,;		43,42,25,25,18,1,32,6,27,4,;		
25,7,33,33,36,22,16,36,48,45,;		7,7,33,35,16,36,48,45,31,11,;		33,35,29,29,48,45,31,11,21,26,;		35,35,29,4,31,11,21,26,19,37,;		29,4,12,12,21,26,19,37,36,29,;		4,4,12,1,19,37,36,29,4,28,;		12,1,33,33,36,29,4,28,7,30,;		1,1,33,2,4,28,7,30,49,13,;		33,2,13,13,7,30,49,13,35,43,;		2,2,13,13,49,13,35,43,35,44,;		13,13,23,23,35,43,35,44,44,34,;		13,13,23,4,35,44,44,34,15,37,;		23,4,47,47,44,34,15,37,12,48,;		4,4,47,36,15,37,12,48,12,38,;		47,36,31,31,12,48,12,38,27,13,;		36,36,31,4,12,38,27,13,32,14,;		31,4,13,13,27,13,32,14,11,29,;		4,4,13,45,32,14,11,29,24,31,;		13,45,10,10,11,29,24,31,44,16,;		45,45,10,18,24,31,44,16,41,1,;		10,18,1,1,44,16,41,1,18,13,;		18,18,1,6,41,1,18,13,32,38,;		1,6,4,4,18,13,32,38,27,11,;		
36,16,48,48,10,22,32,36,3,45,;		16,16,48,31,32,36,3,45,10,11,;		48,31,21,21,3,45,10,11,15,26,;		31,31,21,19,10,11,15,26,6,37,;		21,19,36,36,15,26,6,37,11,29,;		19,19,36,4,6,37,11,29,41,28,;		36,4,7,7,11,29,41,28,47,30,;		4,4,7,49,41,28,47,30,29,13,;		7,49,35,35,47,30,29,13,19,43,;		49,49,35,35,29,13,19,43,10,44,;		35,35,44,44,19,43,10,44,30,34,;		35,35,44,15,10,44,30,34,5,37,;		44,15,12,12,30,34,5,37,3,48,;		15,15,12,12,5,37,3,48,33,38,;		12,12,27,27,3,48,33,38,20,13,;		12,12,27,32,33,38,20,13,30,14,;		27,32,11,11,20,13,30,14,5,29,;		32,32,11,24,30,14,5,29,22,31,;		11,24,44,44,5,29,22,31,24,16,;		24,24,44,41,22,31,24,16,28,1,;		44,41,18,18,24,16,28,1,32,13,;		41,41,18,32,28,1,32,13,20,38,;		18,32,27,27,32,13,20,38,10,11,;		
22,36,45,45,10,11,32,19,3,15,;		36,36,45,11,32,19,3,15,10,5,;		45,11,26,26,3,15,10,5,15,43,;		11,11,26,37,10,5,15,43,6,4,;		26,37,29,29,15,43,6,4,11,27,;		37,37,29,28,6,4,11,27,41,2,;		29,28,30,30,11,27,41,2,47,25,;		28,28,30,13,41,2,47,25,29,37,;		30,13,43,43,47,25,29,37,19,45,;		13,13,43,44,29,37,19,45,10,39,;		43,44,34,34,19,45,10,39,30,13,;		44,44,34,37,10,39,30,13,5,38,;		34,37,48,48,30,13,5,38,3,47,;		37,37,48,38,5,38,3,47,33,2,;		48,38,13,13,3,47,33,2,20,32,;		38,38,13,14,33,2,20,32,30,26,;		13,14,29,29,20,32,30,26,5,20,;		14,14,29,31,30,26,5,20,22,13,;		29,31,16,16,5,20,22,13,24,50,;		31,31,16,1,22,13,24,50,28,35,;		16,1,13,13,24,50,28,35,32,20,;		1,1,13,38,28,35,32,20,20,44,;		13,38,11,11,32,20,20,44,10,29,;		
