9,18,44,35,42,27,32,17,7,;		18,44,7,42,27,48,17,7,43,;		44,7,34,27,48,33,7,43,23,;		7,34,13,48,33,22,43,23,31,;		34,13,38,33,22,4,23,31,43,;		13,38,47,22,4,6,31,43,13,;		38,47,30,4,6,40,43,13,27,;		47,30,16,6,40,47,13,27,29,;		30,16,32,40,47,25,27,29,5,;		16,32,38,47,25,46,29,5,17,;		32,38,38,25,46,12,5,17,10,;		38,38,5,46,12,3,17,10,49,;		38,5,39,12,3,47,10,49,15,;		5,39,31,3,47,42,49,15,45,;		39,31,6,47,42,49,15,45,7,;		31,6,36,42,49,29,45,7,23,;		6,36,29,49,29,6,7,23,39,;		36,29,36,29,6,44,23,39,1,;		29,36,4,6,44,20,39,1,46,;		36,4,36,44,20,15,1,46,22,;		4,36,32,20,15,34,46,22,1,;		36,32,49,15,34,16,22,1,31,;		32,49,19,34,16,46,1,31,16,;		
35,42,27,32,17,7,26,12,16,;		42,27,48,17,7,43,12,16,26,;		27,48,33,7,43,23,16,26,36,;		48,33,22,43,23,31,26,36,20,;		33,22,4,23,31,43,36,20,25,;		22,4,6,31,43,13,20,25,22,;		4,6,40,43,13,27,25,22,39,;		6,40,47,13,27,29,22,39,47,;		40,47,25,27,29,5,39,47,50,;		47,25,46,29,5,17,47,50,34,;		25,46,12,5,17,10,50,34,2,;		46,12,3,17,10,49,34,2,9,;		12,3,47,10,49,15,2,9,44,;		3,47,42,49,15,45,9,44,16,;		47,42,49,15,45,7,44,16,27,;		42,49,29,45,7,23,16,27,20,;		49,29,6,7,23,39,27,20,43,;		29,6,44,23,39,1,20,43,28,;		6,44,20,39,1,46,43,28,47,;		44,20,15,1,46,22,28,47,45,;		20,15,34,46,22,1,47,45,7,;		15,34,16,22,1,31,45,7,30,;		34,16,46,1,31,16,7,30,27,;		
32,17,7,26,12,16,24,10,44,;		17,7,43,12,16,26,10,44,38,;		7,43,23,16,26,36,44,38,23,;		43,23,31,26,36,20,38,23,30,;		23,31,43,36,20,25,23,30,21,;		31,43,13,20,25,22,30,21,27,;		43,13,27,25,22,39,21,27,5,;		13,27,29,22,39,47,27,5,16,;		27,29,5,39,47,50,5,16,22,;		29,5,17,47,50,34,16,22,18,;		5,17,10,50,34,2,22,18,3,;		17,10,49,34,2,9,18,3,48,;		10,49,15,2,9,44,3,48,18,;		49,15,45,9,44,16,48,18,14,;		15,45,7,44,16,27,18,14,26,;		45,7,23,16,27,20,14,26,46,;		7,23,39,27,20,43,26,46,35,;		23,39,1,20,43,28,46,35,35,;		39,1,46,43,28,47,35,35,49,;		1,46,22,28,47,45,35,49,40,;		46,22,1,47,45,7,49,40,32,;		22,1,31,45,7,30,40,32,48,;		1,31,16,7,30,27,32,48,18,;		
26,12,16,24,10,44,26,43,2,;		12,16,26,10,44,38,43,2,1,;		16,26,36,44,38,23,2,1,8,;		26,36,20,38,23,30,1,8,7,;		36,20,25,23,30,21,8,7,3,;		20,25,22,30,21,27,7,3,1,;		25,22,39,21,27,5,3,1,2,;		22,39,47,27,5,16,1,2,30,;		39,47,50,5,16,22,2,30,34,;		47,50,34,16,22,18,30,34,4,;		50,34,2,22,18,3,34,4,13,;		34,2,9,18,3,48,4,13,2,;		2,9,44,3,48,18,13,2,22,;		9,44,16,48,18,14,2,22,33,;		44,16,27,18,14,26,22,33,46,;		16,27,20,14,26,46,33,46,6,;		27,20,43,26,46,35,46,6,11,;		20,43,28,46,35,35,6,11,48,;		43,28,47,35,35,49,11,48,9,;		28,47,45,35,49,40,48,9,23,;		47,45,7,49,40,32,9,23,4,;		45,7,30,40,32,48,23,4,9,;		7,30,27,32,48,18,4,9,17,;		
24,10,44,26,43,2,22,20,31,;		10,44,38,43,2,1,20,31,2,;		44,38,23,2,1,8,31,2,47,;		38,23,30,1,8,7,2,47,49,;		23,30,21,8,7,3,47,49,18,;		30,21,27,7,3,1,49,18,2,;		21,27,5,3,1,2,18,2,32,;		27,5,16,1,2,30,2,32,45,;		5,16,22,2,30,34,32,45,36,;		16,22,18,30,34,4,45,36,33,;		22,18,3,34,4,13,36,33,17,;		18,3,48,4,13,2,33,17,1,;		3,48,18,13,2,22,17,1,3,;		48,18,14,2,22,33,1,3,8,;		18,14,26,22,33,46,3,8,34,;		14,26,46,33,46,6,8,34,7,;		26,46,35,46,6,11,34,7,33,;		46,35,35,6,11,48,7,33,19,;		35,35,49,11,48,9,33,19,42,;		35,49,40,48,9,23,19,42,35,;		49,40,32,9,23,4,42,35,9,;		40,32,48,23,4,9,35,9,31,;		32,48,18,4,9,17,9,31,16,;		
26,43,2,22,20,31,40,30,28,;		43,2,1,20,31,2,30,28,7,;		2,1,8,31,2,47,28,7,17,;		1,8,7,2,47,49,7,17,11,;		8,7,3,47,49,18,17,11,27,;		7,3,1,49,18,2,11,27,4,;		3,1,2,18,2,32,27,4,39,;		1,2,30,2,32,45,4,39,34,;		2,30,34,32,45,36,39,34,31,;		30,34,4,45,36,33,34,31,19,;		34,4,13,36,33,17,31,19,3,;		4,13,2,33,17,1,19,3,18,;		13,2,22,17,1,3,3,18,4,;		2,22,33,1,3,8,18,4,26,;		22,33,46,3,8,34,4,26,7,;		33,46,6,8,34,7,26,7,32,;		46,6,11,34,7,33,7,32,50,;		6,11,48,7,33,19,32,50,10,;		11,48,9,33,19,42,50,10,38,;		48,9,23,19,42,35,10,38,10,;		9,23,4,42,35,9,38,10,33,;		23,4,9,35,9,31,10,33,4,;		4,9,17,9,31,16,33,4,34,;		
22,20,31,40,30,28,12,24,15,;		20,31,2,30,28,7,24,15,3,;		31,2,47,28,7,17,15,3,33,;		2,47,49,7,17,11,3,33,28,;		47,49,18,17,11,27,33,28,13,;		49,18,2,11,27,4,28,13,13,;		18,2,32,27,4,39,13,13,18,;		2,32,45,4,39,34,13,18,17,;		32,45,36,39,34,31,18,17,20,;		45,36,33,34,31,19,17,20,36,;		36,33,17,31,19,3,20,36,27,;		33,17,1,19,3,18,36,27,45,;		17,1,3,3,18,4,27,45,17,;		1,3,8,18,4,26,45,17,17,;		3,8,34,4,26,7,17,17,9,;		8,34,7,26,7,32,17,9,7,;		34,7,33,7,32,50,9,7,25,;		7,33,19,32,50,10,7,25,39,;		33,19,42,50,10,38,25,39,7,;		19,42,35,10,38,10,39,7,23,;		42,35,9,38,10,33,7,23,13,;		35,9,31,10,33,4,23,13,1,;		9,31,16,33,4,34,13,1,33,;		
40,30,28,12,24,15,3,30,37,;		30,28,7,24,15,3,30,37,37,;		28,7,17,15,3,33,37,37,5,;		7,17,11,3,33,28,37,5,25,;		17,11,27,33,28,13,5,25,34,;		11,27,4,28,13,13,25,34,47,;		27,4,39,13,13,18,34,47,1,;		4,39,34,13,18,17,47,1,26,;		39,34,31,18,17,20,1,26,7,;		34,31,19,17,20,36,26,7,12,;		31,19,3,20,36,27,7,12,12,;		19,3,18,36,27,45,12,12,41,;		3,18,4,27,45,17,12,41,24,;		18,4,26,45,17,17,41,24,2,;		4,26,7,17,17,9,24,2,28,;		26,7,32,17,9,7,2,28,16,;		7,32,50,9,7,25,28,16,13,;		32,50,10,7,25,39,16,13,29,;		50,10,38,25,39,7,13,29,13,;		10,38,10,39,7,23,29,13,46,;		38,10,33,7,23,13,13,46,46,;		10,33,4,23,13,1,46,46,7,;		33,4,34,13,1,33,46,7,45,;		
12,24,15,3,30,37,34,24,49,;		24,15,3,30,37,37,24,49,22,;		15,3,33,37,37,5,49,22,49,;		3,33,28,37,5,25,22,49,14,;		33,28,13,5,25,34,49,14,7,;		28,13,13,25,34,47,14,7,17,;		13,13,18,34,47,1,7,17,21,;		13,18,17,47,1,26,17,21,26,;		18,17,20,1,26,7,21,26,43,;		17,20,36,26,7,12,26,43,49,;		20,36,27,7,12,12,43,49,25,;		36,27,45,12,12,41,49,25,35,;		27,45,17,12,41,24,25,35,18,;		45,17,17,41,24,2,35,18,3,;		17,17,9,24,2,28,18,3,45,;		17,9,7,2,28,16,3,45,19,;		9,7,25,28,16,13,45,19,12,;		7,25,39,16,13,29,19,12,20,;		25,39,7,13,29,13,12,20,43,;		39,7,23,29,13,46,20,43,29,;		7,23,13,13,46,46,43,29,37,;		23,13,1,46,46,7,29,37,40,;		13,1,33,46,7,45,37,40,37,;		
3,30,37,34,24,49,24,40,40,;		30,37,37,24,49,22,40,40,9,;		37,37,5,49,22,49,40,9,5,;		37,5,25,22,49,14,9,5,19,;		5,25,34,49,14,7,5,19,28,;		25,34,47,14,7,17,19,28,46,;		34,47,1,7,17,21,28,46,1,;		47,1,26,17,21,26,46,1,19,;		1,26,7,21,26,43,1,19,1,;		26,7,12,26,43,49,19,1,16,;		7,12,12,43,49,25,1,16,31,;		12,12,41,49,25,35,16,31,33,;		12,41,24,25,35,18,31,33,30,;		41,24,2,35,18,3,33,30,44,;		24,2,28,18,3,45,30,44,43,;		2,28,16,3,45,19,44,43,20,;		28,16,13,45,19,12,43,20,39,;		16,13,29,19,12,20,20,39,48,;		13,29,13,12,20,43,39,48,13,;		29,13,46,20,43,29,48,13,19,;		13,46,46,43,29,37,13,19,19,;		46,46,7,29,37,40,19,19,34,;		46,7,45,37,40,37,19,34,42,;		
