25,6,36,15,15,16,22,5,33,;		6,36,10,15,16,11,5,33,43,;		36,10,26,16,11,38,33,43,36,;		10,26,11,11,38,30,43,36,50,;		26,11,14,38,30,1,36,50,5,;		11,14,32,30,1,47,50,5,48,;		14,32,50,1,47,49,5,48,32,;		32,50,3,47,49,8,48,32,37,;		50,3,46,49,8,1,32,37,18,;		3,46,20,8,1,43,37,18,13,;		46,20,39,1,43,43,18,13,25,;		20,39,5,43,43,1,13,25,28,;		39,5,42,43,1,39,25,28,29,;		5,42,27,1,39,21,28,29,4,;		42,27,39,39,21,48,29,4,29,;		27,39,35,21,48,3,4,29,49,;		39,35,50,48,3,13,29,49,26,;		35,50,8,3,13,17,49,26,19,;		50,8,35,13,17,16,26,19,23,;		8,35,17,17,16,48,19,23,39,;		35,17,37,16,48,30,23,39,19,;		17,37,42,48,30,18,39,19,2,;		37,42,38,30,18,34,19,2,28,;		
15,15,16,22,5,33,42,34,30,;		15,16,11,5,33,43,34,30,45,;		16,11,38,33,43,36,30,45,36,;		11,38,30,43,36,50,45,36,7,;		38,30,1,36,50,5,36,7,41,;		30,1,47,50,5,48,7,41,24,;		1,47,49,5,48,32,41,24,9,;		47,49,8,48,32,37,24,9,21,;		49,8,1,32,37,18,9,21,1,;		8,1,43,37,18,13,21,1,49,;		1,43,43,18,13,25,1,49,36,;		43,43,1,13,25,28,49,36,47,;		43,1,39,25,28,29,36,47,23,;		1,39,21,28,29,4,47,23,33,;		39,21,48,29,4,29,23,33,17,;		21,48,3,4,29,49,33,17,22,;		48,3,13,29,49,26,17,22,18,;		3,13,17,49,26,19,22,18,37,;		13,17,16,26,19,23,18,37,46,;		17,16,48,19,23,39,37,46,32,;		16,48,30,23,39,19,46,32,47,;		48,30,18,39,19,2,32,47,47,;		30,18,34,19,2,28,47,47,44,;		
22,5,33,42,34,30,50,25,42,;		5,33,43,34,30,45,25,42,28,;		33,43,36,30,45,36,42,28,22,;		43,36,50,45,36,7,28,22,21,;		36,50,5,36,7,41,22,21,12,;		50,5,48,7,41,24,21,12,8,;		5,48,32,41,24,9,12,8,29,;		48,32,37,24,9,21,8,29,2,;		32,37,18,9,21,1,29,2,26,;		37,18,13,21,1,49,2,26,30,;		18,13,25,1,49,36,26,30,17,;		13,25,28,49,36,47,30,17,47,;		25,28,29,36,47,23,17,47,35,;		28,29,4,47,23,33,47,35,20,;		29,4,29,23,33,17,35,20,34,;		4,29,49,33,17,22,20,34,31,;		29,49,26,17,22,18,34,31,36,;		49,26,19,22,18,37,31,36,47,;		26,19,23,18,37,46,36,47,10,;		19,23,39,37,46,32,47,10,37,;		23,39,19,46,32,47,10,37,29,;		39,19,2,32,47,47,37,29,37,;		19,2,28,47,47,44,29,37,43,;		
42,34,30,50,25,42,19,37,27,;		34,30,45,25,42,28,37,27,3,;		30,45,36,42,28,22,27,3,8,;		45,36,7,28,22,21,3,8,20,;		36,7,41,22,21,12,8,20,43,;		7,41,24,21,12,8,20,43,33,;		41,24,9,12,8,29,43,33,47,;		24,9,21,8,29,2,33,47,20,;		9,21,1,29,2,26,47,20,31,;		21,1,49,2,26,30,20,31,10,;		1,49,36,26,30,17,31,10,34,;		49,36,47,30,17,47,10,34,45,;		36,47,23,17,47,35,34,45,3,;		47,23,33,47,35,20,45,3,33,;		23,33,17,35,20,34,3,33,21,;		33,17,22,20,34,31,33,21,3,;		17,22,18,34,31,36,21,3,45,;		22,18,37,31,36,47,3,45,50,;		18,37,46,36,47,10,45,50,9,;		37,46,32,47,10,37,50,9,9,;		46,32,47,10,37,29,9,9,27,;		32,47,47,37,29,37,9,27,13,;		47,47,44,29,37,43,27,13,2,;		
50,25,42,19,37,27,27,44,3,;		25,42,28,37,27,3,44,3,8,;		42,28,22,27,3,8,3,8,45,;		28,22,21,3,8,20,8,45,17,;		22,21,12,8,20,43,45,17,21,;		21,12,8,20,43,33,17,21,8,;		12,8,29,43,33,47,21,8,10,;		8,29,2,33,47,20,8,10,28,;		29,2,26,47,20,31,10,28,1,;		2,26,30,20,31,10,28,1,7,;		26,30,17,31,10,34,1,7,1,;		30,17,47,10,34,45,7,1,29,;		17,47,35,34,45,3,1,29,43,;		47,35,20,45,3,33,29,43,13,;		35,20,34,3,33,21,43,13,29,;		20,34,31,33,21,3,13,29,48,;		34,31,36,21,3,45,29,48,5,;		31,36,47,3,45,50,48,5,44,;		36,47,10,45,50,9,5,44,32,;		47,10,37,50,9,9,44,32,22,;		10,37,29,9,9,27,32,22,44,;		37,29,37,9,27,13,22,44,16,;		29,37,43,27,13,2,44,16,40,;		
19,37,27,27,44,3,27,24,40,;		37,27,3,44,3,8,24,40,46,;		27,3,8,3,8,45,40,46,11,;		3,8,20,8,45,17,46,11,22,;		8,20,43,45,17,21,11,22,4,;		20,43,33,17,21,8,22,4,26,;		43,33,47,21,8,10,4,26,30,;		33,47,20,8,10,28,26,30,6,;		47,20,31,10,28,1,30,6,30,;		20,31,10,28,1,7,6,30,37,;		31,10,34,1,7,1,30,37,20,;		10,34,45,7,1,29,37,20,20,;		34,45,3,1,29,43,20,20,5,;		45,3,33,29,43,13,20,5,4,;		3,33,21,43,13,29,5,4,32,;		33,21,3,13,29,48,4,32,31,;		21,3,45,29,48,5,32,31,27,;		3,45,50,48,5,44,31,27,13,;		45,50,9,5,44,32,27,13,10,;		50,9,9,44,32,22,13,10,48,;		9,9,27,32,22,44,10,48,7,;		9,27,13,22,44,16,48,7,31,;		27,13,2,44,16,40,7,31,47,;		
27,44,3,27,24,40,25,20,27,;		44,3,8,24,40,46,20,27,50,;		3,8,45,40,46,11,27,50,28,;		8,45,17,46,11,22,50,28,22,;		45,17,21,11,22,4,28,22,23,;		17,21,8,22,4,26,22,23,14,;		21,8,10,4,26,30,23,14,43,;		8,10,28,26,30,6,14,43,10,;		10,28,1,30,6,30,43,10,49,;		28,1,7,6,30,37,10,49,17,;		1,7,1,30,37,20,49,17,16,;		7,1,29,37,20,20,17,16,26,;		1,29,43,20,20,5,16,26,39,;		29,43,13,20,5,4,26,39,6,;		43,13,29,5,4,32,39,6,45,;		13,29,48,4,32,31,6,45,8,;		29,48,5,32,31,27,45,8,21,;		48,5,44,31,27,13,8,21,11,;		5,44,32,27,13,10,21,11,39,;		44,32,22,13,10,48,11,39,17,;		32,22,44,10,48,7,39,17,50,;		22,44,16,48,7,31,17,50,11,;		44,16,40,7,31,47,50,11,29,;		
27,24,40,25,20,27,41,43,40,;		24,40,46,20,27,50,43,40,21,;		40,46,11,27,50,28,40,21,41,;		46,11,22,50,28,22,21,41,8,;		11,22,4,28,22,23,41,8,26,;		22,4,26,22,23,14,8,26,15,;		4,26,30,23,14,43,26,15,6,;		26,30,6,14,43,10,15,6,21,;		30,6,30,43,10,49,6,21,25,;		6,30,37,10,49,17,21,25,27,;		30,37,20,49,17,16,25,27,5,;		37,20,20,17,16,26,27,5,32,;		20,20,5,16,26,39,5,32,4,;		20,5,4,26,39,6,32,4,45,;		5,4,32,39,6,45,4,45,41,;		4,32,31,6,45,8,45,41,43,;		32,31,27,45,8,21,41,43,41,;		31,27,13,8,21,11,43,41,23,;		27,13,10,21,11,39,41,23,25,;		13,10,48,11,39,17,23,25,5,;		10,48,7,39,17,50,25,5,48,;		48,7,31,17,50,11,5,48,27,;		7,31,47,50,11,29,48,27,13,;		
25,20,27,41,43,40,48,24,8,;		20,27,50,43,40,21,24,8,42,;		27,50,28,40,21,41,8,42,20,;		50,28,22,21,41,8,42,20,6,;		28,22,23,41,8,26,20,6,40,;		22,23,14,8,26,15,6,40,21,;		23,14,43,26,15,6,40,21,25,;		14,43,10,15,6,21,21,25,29,;		43,10,49,6,21,25,25,29,36,;		10,49,17,21,25,27,29,36,25,;		49,17,16,25,27,5,36,25,40,;		17,16,26,27,5,32,25,40,42,;		16,26,39,5,32,4,40,42,40,;		26,39,6,32,4,45,42,40,20,;		39,6,45,4,45,41,40,20,45,;		6,45,8,45,41,43,20,45,19,;		45,8,21,41,43,41,45,19,40,;		8,21,11,43,41,23,19,40,33,;		21,11,39,41,23,25,40,33,21,;		11,39,17,23,25,5,33,21,40,;		39,17,50,25,5,48,21,40,25,;		17,50,11,5,48,27,40,25,45,;		50,11,29,48,27,13,25,45,2,;		
41,43,40,48,24,8,41,23,4,;		43,40,21,24,8,42,23,4,24,;		40,21,41,8,42,20,4,24,39,;		21,41,8,42,20,6,24,39,50,;		41,8,26,20,6,40,39,50,35,;		8,26,15,6,40,21,50,35,48,;		26,15,6,40,21,25,35,48,24,;		15,6,21,21,25,29,48,24,27,;		6,21,25,25,29,36,24,27,3,;		21,25,27,29,36,25,27,3,32,;		25,27,5,36,25,40,3,32,26,;		27,5,32,25,40,42,32,26,19,;		5,32,4,40,42,40,26,19,28,;		32,4,45,42,40,20,19,28,38,;		4,45,41,40,20,45,28,38,48,;		45,41,43,20,45,19,38,48,39,;		41,43,41,45,19,40,48,39,15,;		43,41,23,19,40,33,39,15,49,;		41,23,25,40,33,21,15,49,29,;		23,25,5,33,21,40,49,29,24,;		25,5,48,21,40,25,29,24,26,;		5,48,27,40,25,45,24,26,6,;		48,27,13,25,45,2,26,6,33,;		
